CardNumber,CategoryName,CategoryNameSEO,HeadingID,ItemNameSEO,LotsFound,SetName,SetNameSEO,SpecDescription,SpecID,SpecSubjectName,SportCategoryID,Variety,YearIssued
263,Basketball Cards,basketball-cards,172510,nickeil-alexander-walker,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,263,Nickeil Alexander-Walker,Blue Shimmer",3064108,Nickeil Alexander-Walker,20019,Blue Shimmer,2019
263,Basketball Cards,basketball-cards,172510,nickeil-alexander-walker,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,263,Nickeil Alexander-Walker,Gold Shimmer",3064628,Nickeil Alexander-Walker,20019,Gold Shimmer,2019
263,Basketball Cards,basketball-cards,172510,nickeil-alexander-walker,14,Panini Prizm,panini-prizm,"2019,Panini Prizm,263,Nickeil Alexander-Walker,Choice Prizm-Blue/Yellow/Green",3054038,Nickeil Alexander-Walker,20019,Choice Prizm-Blue/Yellow/Green,2019
263,Basketball Cards,basketball-cards,172510,nickeil-alexander-walker,472,Panini Prizm,panini-prizm,"2019,Panini Prizm,263,Nickeil Alexander-Walker",2886444,Nickeil Alexander-Walker,20019,,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Purple Ice",2964193,Goga Bitadze,20019,Purple Ice,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,23,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Green Prizm",2967507,Goga Bitadze,20019,Green Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,8,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Red/White/Blue Prizm",2967508,Goga Bitadze,20019,Red/White/Blue Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,101,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze",2977723,Goga Bitadze,20019,,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Mojo Prizm",2900281,Goga Bitadze,20019,Mojo Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,95,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Silver Prizm",2886478,Goga Bitadze,20019,Silver Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Choice Prizm-Red",3054569,Goga Bitadze,20019,Choice Prizm-Red,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Fast Break Prizm",3055117,Goga Bitadze,20019,Fast Break Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Fast Break Prizm-Blue",3055387,Goga Bitadze,20019,Fast Break Prizm-Blue,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Fast Break Prizm-Red",3060129,Goga Bitadze,20019,Fast Break Prizm-Red,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Fast Break Prizm-Purple",3060393,Goga Bitadze,20019,Fast Break Prizm-Purple,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,9,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Ruby Wave",3024945,Goga Bitadze,20019,Ruby Wave,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Autograph",3033975,Goga Bitadze,20019,Autograph,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,10,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Orange Ice",3034017,Goga Bitadze,20019,Orange Ice,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Hyper Prizm",3051530,Goga Bitadze,20019,Hyper Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Red Prizm",3052271,Goga Bitadze,20019,Red Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Blue Prizm",3052520,Goga Bitadze,20019,Blue Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Gold Prizm",3053550,Goga Bitadze,20019,Gold Prizm,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Choice Prizm-Blue/Yellow/Green",3054054,Goga Bitadze,20019,Choice Prizm-Blue/Yellow/Green,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Choice Prizm-Tiger Stripe",3054311,Goga Bitadze,20019,Choice Prizm-Tiger Stripe,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Fast Break Prizm-Pink",3060656,Goga Bitadze,20019,Fast Break Prizm-Pink,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Pink Ice",3061920,Goga Bitadze,20019,Pink Ice,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Red Ice",3062161,Goga Bitadze,20019,Red Ice,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Blue Ice",3062652,Goga Bitadze,20019,Blue Ice,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Pink Pulsar",3062904,Goga Bitadze,20019,Pink Pulsar,2019
264,Basketball Cards,basketball-cards,172510,goga-bitadze,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,264,Goga Bitadze,Purple Wave",3063642,Goga Bitadze,20019,Purple Wave,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Choice Prizm-Red",2964122,Matisse Thybulle,20019,Choice Prizm-Red,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Mojo Prizm",2964530,Matisse Thybulle,20019,Mojo Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,8,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Blue Ice",2965182,Matisse Thybulle,20019,Blue Ice,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,27,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Pink Ice",2910876,Matisse Thybulle,20019,Pink Ice,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1021,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle",2911080,Matisse Thybulle,20019,,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,109,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Red/White/Blue Prizm",2911091,Matisse Thybulle,20019,Red/White/Blue Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Green Shimmer",2911430,Matisse Thybulle,20019,Green Shimmer,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,102,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Green Prizm",2911516,Matisse Thybulle,20019,Green Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,10,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Red Ice",2912409,Matisse Thybulle,20019,Red Ice,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,53,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Ruby Wave",2967509,Matisse Thybulle,20019,Ruby Wave,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Fast Break Prizm-Purple",2967783,Matisse Thybulle,20019,Fast Break Prizm-Purple,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Purple Pulsar",2970244,Matisse Thybulle,20019,Purple Pulsar,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Purple Ice",2970595,Matisse Thybulle,20019,Purple Ice,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,8,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Choice Prizm-Blue/Yellow/Green",2972432,Matisse Thybulle,20019,Choice Prizm-Blue/Yellow/Green,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,5,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Choice Prizm-Tiger Stripe",2972522,Matisse Thybulle,20019,Choice Prizm-Tiger Stripe,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,8,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Purple Prizm",2972633,Matisse Thybulle,20019,Purple Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,17,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Blue Prizm",2972634,Matisse Thybulle,20019,Blue Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Green Ice",2973325,Matisse Thybulle,20019,Green Ice,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Gold",2985460,Matisse Thybulle,20019,Gold,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Green Pulsar",2905355,Matisse Thybulle,20019,Green Pulsar,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,11,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Purple Wave",2905360,Matisse Thybulle,20019,Purple Wave,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,19,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Red Prizm",2908912,Matisse Thybulle,20019,Red Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,9,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Fast Break Prizm-Red",2902024,Matisse Thybulle,20019,Fast Break Prizm-Red,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,390,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Silver Prizm",2897264,Matisse Thybulle,20019,Silver Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,98,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Orange Ice",2898453,Matisse Thybulle,20019,Orange Ice,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Autograph",3073648,Matisse Thybulle,20019,Autograph,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Blue Shimmer",3039739,Matisse Thybulle,20019,Blue Shimmer,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Fast Break Prizm-Pink",3047642,Matisse Thybulle,20019,Fast Break Prizm-Pink,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Choice Prizm-Green",3054832,Matisse Thybulle,20019,Choice Prizm-Green,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,10,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Fast Break Prizm",3055106,Matisse Thybulle,20019,Fast Break Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,14,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Hyper Prizm",3009580,Matisse Thybulle,20019,Hyper Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,14,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Fast Break Prizm-Blue",3013883,Matisse Thybulle,20019,Fast Break Prizm-Blue,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Orange Prizm",3053030,Matisse Thybulle,20019,Orange Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Gold Prizm",3053541,Matisse Thybulle,20019,Gold Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Black Gold Prizm",3053786,Matisse Thybulle,20019,Black Gold Prizm,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Fast Break Prizm-Bronze",3060901,Matisse Thybulle,20019,Fast Break Prizm-Bronze,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Pink Pulsar",3062892,Matisse Thybulle,20019,Pink Pulsar,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Gold Shimmer",3064624,Matisse Thybulle,20019,Gold Shimmer,2019
290,Basketball Cards,basketball-cards,172510,matisse-thybulle,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,290,Matisse Thybulle,Choice Prizm-Nebula 1/1",3389178,Matisse Thybulle,20019,Choice Prizm-Nebula 1/1,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,27,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Blue Prizm",2916248,Brandon Clarke,20019,Blue Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Green Pulsar",2910285,Brandon Clarke,20019,Green Pulsar,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,26,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Red Prizm",2911126,Brandon Clarke,20019,Red Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Pink Pulsar",2913478,Brandon Clarke,20019,Pink Pulsar,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,9,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Choice Prizm-Tiger Stripe",2968796,Brandon Clarke,20019,Choice Prizm-Tiger Stripe,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,17,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Choice Prizm-Blue/Yellow/Green",2969826,Brandon Clarke,20019,Choice Prizm-Blue/Yellow/Green,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,6,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Purple Pulsar",2970094,Brandon Clarke,20019,Purple Pulsar,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,7,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Fast Break Prizm-Purple",2971653,Brandon Clarke,20019,Fast Break Prizm-Purple,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,53,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Pink Ice",2897290,Brandon Clarke,20019,Pink Ice,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,78,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Orange Ice",2900296,Brandon Clarke,20019,Orange Ice,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,9,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Blue Ice",2905723,Brandon Clarke,20019,Blue Ice,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,85,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Ruby Wave",2908359,Brandon Clarke,20019,Ruby Wave,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,28,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Hyper Prizm",2908681,Brandon Clarke,20019,Hyper Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,9,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Fast Break Prizm-Red",2909034,Brandon Clarke,20019,Fast Break Prizm-Red,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Gold Prizm",2972499,Brandon Clarke,20019,Gold Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,22,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Purple Wave",2974968,Brandon Clarke,20019,Purple Wave,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Black Gold Prizm",2964647,Brandon Clarke,20019,Black Gold Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,152,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Green Prizm",2896123,Brandon Clarke,20019,Green Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,8,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Autograph",3073629,Brandon Clarke,20019,Autograph,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Fast Break Prizm-Bronze",3043437,Brandon Clarke,20019,Fast Break Prizm-Bronze,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,White Sparkle",3048862,Brandon Clarke,20019,White Sparkle,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Fast Break Prizm-Pink",3060643,Brandon Clarke,20019,Fast Break Prizm-Pink,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,5,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Green Shimmer",3064372,Brandon Clarke,20019,Green Shimmer,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Gold Shimmer",3064629,Brandon Clarke,20019,Gold Shimmer,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Purple Prizm",2979431,Brandon Clarke,20019,Purple Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Green Ice",3025463,Brandon Clarke,20019,Green Ice,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,10,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Purple Ice",3021463,Brandon Clarke,20019,Purple Ice,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Blue Shimmer",3050090,Brandon Clarke,20019,Blue Shimmer,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,4,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Orange Prizm",3053022,Brandon Clarke,20019,Orange Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,16,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Choice Prizm-Red",3054551,Brandon Clarke,20019,Choice Prizm-Red,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Choice Prizm-Green",3054822,Brandon Clarke,20019,Choice Prizm-Green,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,18,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Fast Break Prizm",3055096,Brandon Clarke,20019,Fast Break Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,28,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Fast Break Prizm-Blue",3055369,Brandon Clarke,20019,Fast Break Prizm-Blue,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,1898,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke",2886447,Brandon Clarke,20019,,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,568,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Silver Prizm",2896078,Brandon Clarke,20019,Silver Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,177,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Red/White/Blue Prizm",2963837,Brandon Clarke,20019,Red/White/Blue Prizm,2019
266,Basketball Cards,basketball-cards,172510,brandon-clarke,27,Panini Prizm,panini-prizm,"2019,Panini Prizm,266,Brandon Clarke,Red Ice",2972569,Brandon Clarke,20019,Red Ice,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Blue Ice",2916842,Grant Williams,20019,Blue Ice,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Green Shimmer",2968465,Grant Williams,20019,Green Shimmer,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,23,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Green Prizm",2970303,Grant Williams,20019,Green Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,20,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Red/White/Blue Prizm",2970304,Grant Williams,20019,Red/White/Blue Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Pink Pulsar",2984686,Grant Williams,20019,Pink Pulsar,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,101,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams",2906729,Grant Williams,20019,,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Choice Prizm-Green",2902021,Grant Williams,20019,Choice Prizm-Green,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,8,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Orange Ice",2904460,Grant Williams,20019,Orange Ice,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,123,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Silver Prizm",2886688,Grant Williams,20019,Silver Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Autograph",3073630,Grant Williams,20019,Autograph,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Choice Prizm-Blue/Yellow/Green",3048274,Grant Williams,20019,Choice Prizm-Blue/Yellow/Green,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Gold Prizm",3049117,Grant Williams,20019,Gold Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Choice Prizm-Red",3054558,Grant Williams,20019,Choice Prizm-Red,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Fast Break Prizm-Blue",3055376,Grant Williams,20019,Fast Break Prizm-Blue,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Fast Break Prizm-Red",3060121,Grant Williams,20019,Fast Break Prizm-Red,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Fast Break Prizm-Purple",3060383,Grant Williams,20019,Fast Break Prizm-Purple,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Purple Ice",3023264,Grant Williams,20019,Purple Ice,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Hyper Prizm",3051521,Grant Williams,20019,Hyper Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Red Prizm",3052267,Grant Williams,20019,Red Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Blue Prizm",3052516,Grant Williams,20019,Blue Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Purple Prizm",3052769,Grant Williams,20019,Purple Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,2,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Orange Prizm",3053028,Grant Williams,20019,Orange Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Black Gold Prizm",3053782,Grant Williams,20019,Black Gold Prizm,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,3,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Choice Prizm-Tiger Stripe",3054299,Grant Williams,20019,Choice Prizm-Tiger Stripe,2019
267,Basketball Cards,basketball-cards,172510,grant-williams,1,Panini Prizm,panini-prizm,"2019,Panini Prizm,267,Grant Williams,Fast Break Prizm-Pink",3060647,Grant Williams,20019,Fast Break Prizm-Pink,2019
